run_id,event_uid,canonical_key,selected_source,source_count,all_sources_json,sport_norm,league_norm,gender_scope,scheduled_start_utc,scheduled_date_local,home_team_norm,away_team_norm,home_team_display,away_team_display,final_score_display,game_state,status_norm,home_score,away_score,winner,loser,outcome_type,editorial_tier,editorial_bucket,content_action,content_family,posting_priority,caption_seed,score_by_period_json,team_stats_json,player_stats_json,top_performers_json,confidence,confidence_reason_json,score_conflict,manual_review,include_in_dashboard,include_in_graphics,editorial_rank,graphics_headline,graphics_subhead,source_url,source_priority
dc0c3cfee88628b3,eb660f7d0d7d4e13,basketball|2026-06-05|chicago sky|connecticut sun,api_sports,2,"[""api_sports"", ""espn_wnba""]",basketball,WNBA,women,2026-06-05T23:30:00+00:00,2026-06-05,chicago sky,connecticut sun,Chicago Sky,Connecticut Sun,Connecticut Sun 80 - Chicago Sky 85,final,final,85,80,Chicago Sky,Connecticut Sun,win,Tier 1,Must Post,Make First,Tonight in the W,P1,"Chicago Sky defeated Connecticut Sun, Connecticut Sun 80 - Chicago Sky 85.","{""home"": {""quarter_1"": 11, ""quarter_2"": 32, ""quarter_3"": 22, ""quarter_4"": 20, ""over_time"": null, ""total"": 85}, ""away"": {""quarter_1"": 25, ""quarter_2"": 20, ""quarter_3"": 16, ""quarter_4"": 19, ""over_time"": null, ""total"": 80}}",,,,1.00,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""second_source_agrees"", 0.1], [""wnba_espn_backup_present"", 0.08]], ""final_confidence"": 1.0}",No,No,Yes,Yes,292.7,Chicago Sky beat Connecticut Sun,Final: Connecticut Sun 80 - Chicago Sky 85,https://v1.basketball.api-sports.io/games,100
dc0c3cfee88628b3,4608931f96c59b02,basketball|2026-06-05|dallas wings|los angeles sparks,api_sports,2,"[""api_sports"", ""espn_wnba""]",basketball,WNBA,women,2026-06-06T02:00:00+00:00,2026-06-05,los angeles sparks,dallas wings,Los Angeles Sparks,Dallas Wings,Dallas Wings 104 - Los Angeles Sparks 96,final,final,96,104,Dallas Wings,Los Angeles Sparks,win,Tier 1,Must Post,Make First,Tonight in the W,P1,"Dallas Wings defeated Los Angeles Sparks, Dallas Wings 104 - Los Angeles Sparks 96.","{""home"": {""quarter_1"": 28, ""quarter_2"": 27, ""quarter_3"": 23, ""quarter_4"": 18, ""over_time"": null, ""total"": 96}, ""away"": {""quarter_1"": 24, ""quarter_2"": 30, ""quarter_3"": 23, ""quarter_4"": 27, ""over_time"": null, ""total"": 104}}",,,,1.00,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""second_source_agrees"", 0.1], [""wnba_espn_backup_present"", 0.08]], ""final_confidence"": 1.0}",No,No,Yes,Yes,292.7,Dallas Wings beat Los Angeles Sparks,Final: Dallas Wings 104 - Los Angeles Sparks 96,https://v1.basketball.api-sports.io/games,100
dc0c3cfee88628b3,dcee685cfb60943d,basketball|2026-06-05|phoenix mercury|portland fire,api_sports,2,"[""api_sports"", ""espn_wnba""]",basketball,WNBA,women,2026-06-06T02:00:00+00:00,2026-06-05,portland fire,phoenix mercury,Portland Fire,Phoenix Mercury,Phoenix Mercury 78 - Portland Fire 72,final,final,72,78,Phoenix Mercury,Portland Fire,win,Tier 1,Must Post,Make First,Tonight in the W,P1,"Phoenix Mercury defeated Portland Fire, Phoenix Mercury 78 - Portland Fire 72.","{""home"": {""quarter_1"": 16, ""quarter_2"": 18, ""quarter_3"": 17, ""quarter_4"": 21, ""over_time"": null, ""total"": 72}, ""away"": {""quarter_1"": 21, ""quarter_2"": 17, ""quarter_3"": 17, ""quarter_4"": 23, ""over_time"": null, ""total"": 78}}",,,,1.00,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""second_source_agrees"", 0.1], [""wnba_espn_backup_present"", 0.08]], ""final_confidence"": 1.0}",No,No,Yes,Yes,292.7,Phoenix Mercury beat Portland Fire,Final: Phoenix Mercury 78 - Portland Fire 72,https://v1.basketball.api-sports.io/games,100
dc0c3cfee88628b3,faa1a47afddba669,basketball|2026-06-06|minnesota lynx|seattle storm,api_sports,2,"[""api_sports"", ""espn_wnba""]",basketball,WNBA,women,2026-06-06T17:00:00+00:00,2026-06-06,minnesota lynx,seattle storm,Minnesota Lynx,Seattle Storm,Seattle Storm 68 - Minnesota Lynx 88,final,final,88,68,Minnesota Lynx,Seattle Storm,win,Tier 1,Must Post,Make First,Tonight in the W,P1,"Minnesota Lynx defeated Seattle Storm, Seattle Storm 68 - Minnesota Lynx 88.","{""home"": {""quarter_1"": 16, ""quarter_2"": 29, ""quarter_3"": 26, ""quarter_4"": 17, ""over_time"": null, ""total"": 88}, ""away"": {""quarter_1"": 24, ""quarter_2"": 19, ""quarter_3"": 10, ""quarter_4"": 15, ""over_time"": null, ""total"": 68}}",,,,1.00,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""second_source_agrees"", 0.1], [""wnba_espn_backup_present"", 0.08]], ""final_confidence"": 1.0}",No,No,Yes,Yes,292.7,Minnesota Lynx beat Seattle Storm,Final: Seattle Storm 68 - Minnesota Lynx 88,https://v1.basketball.api-sports.io/games,100
dc0c3cfee88628b3,4f152b54090ff714,basketball|2026-06-06|golden state valkyries|las vegas aces,api_sports,2,"[""api_sports"", ""espn_wnba""]",basketball,WNBA,women,2026-06-06T19:00:00+00:00,2026-06-06,las vegas aces,golden state valkyries,Las Vegas Aces,Golden State Valkyries,Golden State Valkyries 79 - Las Vegas Aces 84,final,final,84,79,Las Vegas Aces,Golden State Valkyries,win,Tier 1,Must Post,Make First,Tonight in the W,P1,"Las Vegas Aces defeated Golden State Valkyries, Golden State Valkyries 79 - Las Vegas Aces 84.","{""home"": {""quarter_1"": 20, ""quarter_2"": 18, ""quarter_3"": 20, ""quarter_4"": 26, ""over_time"": null, ""total"": 84}, ""away"": {""quarter_1"": 13, ""quarter_2"": 22, ""quarter_3"": 20, ""quarter_4"": 24, ""over_time"": null, ""total"": 79}}",,,,1.00,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""second_source_agrees"", 0.1], [""wnba_espn_backup_present"", 0.08]], ""final_confidence"": 1.0}",No,No,Yes,Yes,292.7,Las Vegas Aces beat Golden State Valkyries,Final: Golden State Valkyries 79 - Las Vegas Aces 84,https://v1.basketball.api-sports.io/games,100
dc0c3cfee88628b3,60485bc5f471b3c5,basketball|2026-06-04|golden state valkyries|minnesota lynx,api_sports,1,"[""api_sports""]",basketball,WNBA,women,2026-06-05T01:00:00+00:00,2026-06-04,minnesota lynx,golden state valkyries,Minnesota Lynx,Golden State Valkyries,Golden State Valkyries 84 - Minnesota Lynx 87,final,final,87,84,Minnesota Lynx,Golden State Valkyries,win,Tier 1,Strong Maybe,Strong Maybe,Tonight in the W,P2,"Minnesota Lynx defeated Golden State Valkyries, Golden State Valkyries 84 - Minnesota Lynx 87.","{""home"": {""quarter_1"": 18, ""quarter_2"": 24, ""quarter_3"": 23, ""quarter_4"": 22, ""over_time"": null, ""total"": 87}, ""away"": {""quarter_1"": 22, ""quarter_2"": 22, ""quarter_3"": 22, ""quarter_4"": 18, ""over_time"": null, ""total"": 84}}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,284.7,Minnesota Lynx beat Golden State Valkyries,Final: Golden State Valkyries 84 - Minnesota Lynx 87,https://v1.basketball.api-sports.io/games,100
dc0c3cfee88628b3,a6c6bb86887bf178,basketball|2026-06-06|atlanta dream|washington mystics,espn_wnba,2,"[""api_sports"", ""espn_wnba""]",basketball,WNBA,women,2026-06-06T22:00Z,2026-06-06,atlanta dream,washington mystics,Atlanta Dream,Washington Mystics,Washington Mystics 34 - Atlanta Dream 46,final,final,46,34,Atlanta Dream,Washington Mystics,win,Tier 1,Archive Only,Archive,Tonight in the W,Archive Only,"Atlanta Dream defeated Washington Mystics, Washington Mystics 34 - Atlanta Dream 46.","{""Atlanta Dream"": [{""value"": 28.0, ""displayValue"": ""28"", ""period"": 1}, {""value"": 18.0, ""displayValue"": ""18"", ""period"": 2}], ""Washington Mystics"": [{""value"": 20.0, ""displayValue"": ""20"", ""period"": 1}, {""value"": 14.0, ""displayValue"": ""14"", ""period"": 2}]}",,,,0.83,"{""base_source"": ""espn_wnba"", ""base"": 0.55, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""wnba_espn_backup_present"", 0.08]], ""final_confidence"": 0.83}",No,No,Yes,No,275.7,Atlanta Dream beat Washington Mystics,Final: Washington Mystics 34 - Atlanta Dream 46,https://www.espn.com/wnba/game/_/gameId/401856968,70
dc0c3cfee88628b3,c08758a9ee27bb37,soccer|2026-06-05|faroe islands w|georgia w,api_sports,1,"[""api_sports""]",soccer,World Cup - Women - Qualification Europe,women,2026-06-05T13:30:00+00:00,2026-06-05,georgia w,faroe islands w,Georgia W,Faroe Islands W,Faroe Islands W 3 - Georgia W 2,final,final,2,3,Faroe Islands W,Georgia W,win,Tier 1,Strong Maybe,Strong Maybe,Global Game Watch,P2,"Faroe Islands W defeated Georgia W, Faroe Islands W 3 - Georgia W 2.","{""goals"": {""home"": 2, ""away"": 3}, ""score"": {""halftime"": {""home"": 1, ""away"": 1}, ""fulltime"": {""home"": 2, ""away"": 3}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,176.0,Faroe Islands W beat Georgia W,Final: Faroe Islands W 3 - Georgia W 2,https://v3.football.api-sports.io/fixtures,100
dc0c3cfee88628b3,f6e6d884c869f1a5,soccer|2026-06-05|finland w|slovakia w,api_sports,1,"[""api_sports""]",soccer,World Cup - Women - Qualification Europe,women,2026-06-05T14:00:00+00:00,2026-06-05,slovakia w,finland w,Slovakia W,Finland W,Finland W 4 - Slovakia W 0,final,final,0,4,Finland W,Slovakia W,win,Tier 1,Strong Maybe,Strong Maybe,Global Game Watch,P2,"Finland W defeated Slovakia W, Finland W 4 - Slovakia W 0.","{""goals"": {""home"": 0, ""away"": 4}, ""score"": {""halftime"": {""home"": 0, ""away"": 1}, ""fulltime"": {""home"": 0, ""away"": 4}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,176.0,Finland W beat Slovakia W,Final: Finland W 4 - Slovakia W 0,https://v3.football.api-sports.io/fixtures,100
dc0c3cfee88628b3,42ed39f791bae18e,soccer|2026-06-05|azerbaijan w|hungary w,api_sports,1,"[""api_sports""]",soccer,World Cup - Women - Qualification Europe,women,2026-06-05T14:00:00+00:00,2026-06-05,azerbaijan w,hungary w,Azerbaijan W,Hungary W,Hungary W 2 - Azerbaijan W 1,final,final,1,2,Hungary W,Azerbaijan W,win,Tier 1,Strong Maybe,Strong Maybe,Global Game Watch,P2,"Hungary W defeated Azerbaijan W, Hungary W 2 - Azerbaijan W 1.","{""goals"": {""home"": 1, ""away"": 2}, ""score"": {""halftime"": {""home"": 0, ""away"": 1}, ""fulltime"": {""home"": 1, ""away"": 2}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,176.0,Hungary W beat Azerbaijan W,Final: Hungary W 2 - Azerbaijan W 1,https://v3.football.api-sports.io/fixtures,100
